date,returns,bh_returns,rule_strategy_returns,hmm_strategy_returns
2023-01-12,-0.00209547554088918,-0.00209547554088918,-0.00104773777044459,-0.0
2023-01-13,0.005510095918388247,0.005510095918388247,0.0027550479591941235,0.0
2023-01-16,-0.003438847072569362,-0.003438847072569362,-0.001719423536284681,-0.0
2023-01-17,0.008854568511824201,0.008854568511824201,0.004427284255912101,0.0
2023-01-18,0.006206556323560042,0.006206556323560042,0.003103278161780021,0.0
2023-01-19,-0.003165367099256078,-0.003165367099256078,-0.001582683549628039,-0.0
2023-01-20,-0.004428975305189153,-0.004428975305189153,-0.004428975305189153,-0.0
2023-01-23,0.005042276095628795,0.005042276095628795,0.005042276095628795,0.0
2023-01-24,-1.3798013043020418e-05,-1.3798013043020418e-05,-1.3798013043020418e-05,-0.0
2023-01-25,-0.01249297962501228,-0.01249297962501228,-0.01249297962501228,-0.0
2023-01-27,-0.016074246906178757,-0.016074246906178757,-0.008037123453089379,-0.0
2023-01-30,0.0025334426073457816,0.0025334426073457816,0.0012667213036728908,0.0
2023-01-31,0.0007479862801675896,0.0007479862801675896,0.0003739931400837948,0.0
2023-02-01,-0.0025959245256645946,-0.0025959245256645946,-0.0012979622628322973,-0.0
2023-02-02,-0.0003349392530399564,-0.0003349392530399564,-0.0001674696265199782,-0.0
2023-02-03,0.013835596307890219,0.013835596307890219,0.0069177981539451094,0.0
2023-02-06,-0.005010133160870178,-0.005010133160870178,-0.002505066580435089,-0.0
2023-02-07,-0.0024261514654264627,-0.0024261514654264627,-0.0012130757327132313,-0.0
2023-02-08,0.008475536424681795,0.008475536424681795,0.004237768212340898,0.0
2023-02-09,0.0012170079483646568,0.0012170079483646568,0.0012170079483646568,0.0
2023-02-10,-0.0020649578680046465,-0.0020649578680046465,-0.0010324789340023233,-0.0
2023-02-13,-0.00479375070002519,-0.00479375070002519,-0.002396875350012595,-0.0
2023-02-14,0.0089443537049958,0.0089443537049958,0.0044721768524979,0.0
2023-02-15,0.004796470794436125,0.004796470794436125,0.004796470794436125,0.0
2023-02-16,0.0011101336008929596,0.0011101336008929596,0.0011101336008929596,0.0
2023-02-17,-0.005081567689351307,-0.005081567689351307,-0.005081567689351307,-0.0
2023-02-20,-0.005550518480140765,-0.005550518480140765,-0.0027752592400703824,-0.0
2023-02-21,-0.001003126492992057,-0.001003126492992057,-0.0005015632464960285,-0.0
2023-02-22,-0.015280363131582653,-0.015280363131582653,-0.007640181565791326,-0.0
2023-02-23,-0.002452434977984641,-0.002452434977984641,-0.0012262174889923205,-0.0
2023-02-24,-0.002595429723749043,-0.002595429723749043,-0.0012977148618745216,-0.0
2023-02-27,-0.004185411445805309,-0.004185411445805309,-0.0020927057229026547,-0.0
2023-02-28,-0.0051027157362857345,-0.0051027157362857345,-0.0025513578681428672,-0.0
2023-03-01,0.008492348770636093,0.008492348770636093,0.004246174385318047,0.0
2023-03-02,-0.007392168719804415,-0.007392168719804415,-0.0036960843599022075,-0.0
2023-03-03,0.015728598629827895,0.015728598629827895,0.007864299314913947,0.0
2023-03-06,0.006655523618366965,0.006655523618366965,0.0033277618091834826,0.0
2023-03-08,0.0024250512391459367,0.0024250512391459367,0.0012125256195729683,0.0
2023-03-09,-0.009282249899975281,-0.009282249899975281,-0.004641124949987641,-0.0
2023-03-10,-0.010045664635585094,-0.010045664635585094,-0.005022832317792547,-0.0
2023-03-13,-0.014851035931626178,-0.014851035931626178,-0.007425517965813089,-0.0
2023-03-14,-0.006470680525861194,-0.006470680525861194,-0.003235340262930597,-0.0
2023-03-15,-0.004174683738684903,-0.004174683738684903,-0.0020873418693424517,-0.0
2023-03-16,0.0007924286811309411,0.0007924286811309411,0.00039621434056547056,0.0
2023-03-17,0.006738129621978839,0.006738129621978839,0.0033690648109894195,0.0
2023-03-20,-0.0065292432199922645,-0.0065292432199922645,-0.0032646216099961323,-0.0
2023-03-21,0.007010642946744028,0.007010642946744028,0.003505321473372014,0.0
2023-03-22,0.0025953757489405316,0.0025953757489405316,0.0012976878744702658,0.0
2023-03-23,-0.004372693304643627,-0.004372693304643627,-0.0021863466523218134,-0.0
2023-03-24,-0.007720933328590696,-0.007720933328590696,-0.003860466664295348,-0.0
2023-03-27,0.0023988383407489433,0.0023988383407489433,0.0011994191703744717,0.0
2023-03-28,-0.002001683861354908,-0.002001683861354908,-0.001000841930677454,-0.0
2023-03-29,0.007609856589321451,0.007609856589321451,0.0038049282946607255,0.0
2023-03-31,0.016337198944623932,0.016337198944623932,0.008168599472311966,0.0
2023-04-03,0.002206297973761151,0.002206297973761151,0.0011031489868805755,0.0
2023-04-05,0.009138954817361267,0.009138954817361267,0.004569477408680633,0.0
2023-04-06,0.002397874785437182,0.002397874785437182,0.001198937392718591,0.0
2023-04-10,0.0014148632219350699,0.0014148632219350699,0.0007074316109675349,0.0
2023-04-11,0.005574768321964241,0.005574768321964241,0.0027873841609821204,0.0
2023-04-12,0.005083967961446945,0.005083967961446945,0.0025419839807234723,0.0
2023-04-13,0.0008757724412713497,0.0008757724412713497,0.00043788622063567484,0.0
2023-04-17,-0.006795512150830185,-0.006795512150830185,-0.0033977560754150926,-0.0
2023-04-18,-0.0026373533282438855,-0.0026373533282438855,-0.0013186766641219427,-0.0
2023-04-19,-0.002344283016240789,-0.002344283016240789,-0.0011721415081203945,-0.0
